[2019-06-12 16:12:15 $25692.0]	INFO	Server is reloading all workers now
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#10[pid=43315] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#12[pid=43314] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#13[pid=43313] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#14[pid=43312] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#15[pid=43311] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#11[pid=43310] abnormal exit, status=0, signal=9
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_check_exit_status: worker#9[pid=43309] abnormal exit, status=0, signal=9
[2019-06-14 11:26:59 $46392.0]	INFO	Server is reloading all workers now
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=46393] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=46394] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=46395] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=46396] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=46397] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=46398] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=46399] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=46400] exit timeout, forced kill
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#9[pid=46394] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#15[pid=46400] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#14[pid=46399] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#13[pid=46398] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#12[pid=46397] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#11[pid=46396] abnormal exit, status=0, signal=9
[2019-06-14 11:27:04 $46392.0]	WARNING	swManager_check_exit_status: worker#10[pid=46395] abnormal exit, status=0, signal=9
[2019-06-14 18:27:18 $49319.0]	INFO	Server is reloading all workers now
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=49320] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=49321] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=49322] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=49323] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=49324] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=49325] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=49326] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=49327] exit timeout, forced kill
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#13[pid=49325] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#15[pid=49327] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#14[pid=49326] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#12[pid=49324] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#11[pid=49323] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#10[pid=49322] abnormal exit, status=0, signal=9
[2019-06-14 18:27:23 $49319.0]	WARNING	swManager_check_exit_status: worker#9[pid=49321] abnormal exit, status=0, signal=9
[2019-06-15 09:52:02 #49318.8]	INFO	Server is shutdown now
[2019-06-15 09:52:07 ^50655.8]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50662.10]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50661.11]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50657.13]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50658.15]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50663.9]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50660.12]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:07 ^50659.14]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:52:25 @51531.0]	WARNING	swoole_file_put_contents(:693): open(storage/temp/pid.pid) failed, Error: No such file or directory[2]
hot reload ready at 2019-06-15 09:52:25 use : 0.001 s total: 13 files
server hot reload start : use timer tick comparison
[2019-06-15 09:53:57 #51532.8]	INFO	Server is shutdown now
[2019-06-15 09:54:01 ^51544.10]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51545.11]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51546.12]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51542.8]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51543.9]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51547.13]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51549.15]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
[2019-06-15 09:54:01 ^51548.14]	WARNING	swWorker_try_to_exit (ERRNO 9012): worker exit timeout, forced to terminate
